Y,Y,OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,BEDS,TRAUMA,,STATUS,
-120.8250765,44.29802807,4703,8297754,ST CHARLES PRINEVILLE,PRINEVILLE,OR,97754,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,CROOK,41013,USA,44.29802807,-120.8250765,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,LEVEL IV,,,OPEN
-84.14452819,39.0804999,4704,8545103,MERCY HOSPITAL CLERMONT,BATAVIA,OH,45103,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,148,CLERMONT,39025,USA,39.0804999,-84.14452819,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,148,NOT AVAILABLE,,,OPEN
-83.84002096,39.44385132,4705,13245177,CLINTON MEMORIAL HOSPITAL,WILMINGTON,OH,45177,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,165,CLINTON,39027,USA,39.44385132,-83.84002096,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,165,NOT AVAILABLE,,,OPEN
-80.58597047,40.62185552,4706,11043920,EAST LIVERPOOL CITY HOSPITAL,EAST LIVERPOOL,OH,43920,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,152,COLUMBIANA,39029,USA,40.62185552,-80.58597047,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,152,NOT AVAILABLE,,,OPEN
-94.38409501,41.07016639,4707,11450801,GREATER REGIONAL MEDICAL CENTER,CRESTON,IA,50801,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,UNION,19175,USA,41.07016639,-94.38409501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-124.2885003,42.05787322,4708,5997415,SUTTER COAST HOSPITAL,BROOKINGS,OR,97415,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,-999,CURRY,41015,USA,42.05787322,-124.2885003,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,IV,,,OPEN
-123.3428412,42.42137788,4709,132997527,ASANTE THREE RIVERS MEDICAL CENTER,GRANTS PASS,OR,97527,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,125,JOSEPHINE,41033,USA,42.42137788,-123.3428412,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,125,LEVEL IV,,,OPEN
-94.24627267,40.71212018,4710,13450854,RINGGOLD COUNTY HOSPITAL,MOUNT AYR,IA,50854,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,16,RINGGOLD,19159,USA,40.71212018,-94.24627267,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,16,NOT AVAILABLE,,,OPEN
-86.27754935,32.32815395,4711,1736111,BAPTIST MEDICAL CENTER SOUTH,MONTGOMERY,AL,36111,10,GENERAL ACUTE CARE,OPEN,347,MONTGOMERY,1101,USA,32.32815395,-86.27754935,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,347,NOT AVAILABLE,,,OPEN
-86.17493002,32.3763995,4712,236124,BAPTIST MEDICAL CENTER EAST,MONTGOMERY,AL,36124,1267,GENERAL ACUTE CARE,OPEN,150,MONTGOMERY,1101,USA,32.3763995,-86.17493002,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,150,NOT AVAILABLE,,,OPEN
-86.28134483,32.32346327,4713,91036116,CROSSBRIDGE BEHAVIORAL HEALTH A BAPTIST SOUTH FACILITY,MONTGOMERY,AL,36116,NOT AVAILABLE,PSYCHIATRIC,OPEN,60,MONTGOMERY,1101,USA,32.32346327,-86.28134483,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",60,NOT AVAILABLE,,,OPEN
-86.2807098,32.31910698,4714,2336116,HEALTHSOUTH REHABILITATION HOSPITAL OF MONTGOMERY,MONTGOMERY,AL,36116,NOT AVAILABLE,REHABILITATION,OPEN,70,MONTGOMERY,1101,USA,32.31910698,-86.2807098,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",70,NOT AVAILABLE,,,OPEN
-86.28538554,32.366953,4715,6636106,JACKSON HOSPITAL AND CLINIC,MONTGOMERY,AL,36106,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,344,MONTGOMERY,1101,USA,32.366953,-86.28538554,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,344,NOT AVAILABLE,,,OPEN
-86.28579005,32.36696933,4716,91436106,"NOLAND HOSPITAL MONTGOMERY, LLC",MONTGOMERY,AL,36106,NOT AVAILABLE,LONG TERM CARE,OPEN,65,MONTGOMERY,1101,USA,32.36696933,-86.28579005,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",65,NOT AVAILABLE,,,OPEN
-87.28531043,34.48341465,4717,8835650,LAWRENCE MEDICAL CENTER,MOULTON,AL,35650,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,98,LAWRENCE,1079,USA,34.48341465,-87.28531044,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,98,NOT AVAILABLE,,,OPEN
-87.67621342,34.74719296,4718,10935661,SHOALS HOSPITAL,MUSCLE SHOALS,AL,35661,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,134,COLBERT,1033,USA,34.74719296,-87.67621342,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,134,NOT AVAILABLE,,,OPEN
-122.5568656,45.53509804,4719,6597220,VIBRA SPECIALTY HOSPITAL OF PORTLAND,PORTLAND,OR,97220,NOT AVAILABLE,LONG TERM CARE,OPEN,73,MULTNOMAH,41051,USA,45.53509804,-122.5568656,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",73,NOT AVAILABLE,,,OPEN
-80.83243941,40.90049195,4720,125244460,SALEM REGIONAL MEDICAL CENTER,SALEM,OH,44460,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,199,COLUMBIANA,39029,USA,40.90049195,-80.83243941,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,199,NOT AVAILABLE,,,OPEN
-81.84776367,40.27084638,4721,3643812,COSHOCTON COUNTY MEMORIAL HOSPITAL,COSHOCTON,OH,43812,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,56,COSHOCTON,39031,USA,40.27084638,-81.84776367,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,56,NOT AVAILABLE,,,OPEN
-74.35064333,40.55682547,4722,10608820,JOHN FITZGERALD KENNEDY MEDICAL CENTER,EDISON,NJ,8820,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,405,MIDDLESEX,34023,USA,40.55682547,-74.35064333,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,405,NOT AVAILABLE,,,OPEN
-87.5709109,33.23398145,4723,7435476,NORTHPORT MEDICAL CENTER,NORTHPORT,AL,35476,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,204,TUSCALOOSA,1125,USA,33.23398145,-87.5709109,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,196,NOT AVAILABLE,,,OPEN
-86.49411863,33.92965073,4724,11235121,ST. VINCENT S BLOUNT,ONEONTA,AL,35121,NOT AVAILABLE,CRITICAL ACCESS,OPEN,40,BLOUNT,1009,USA,33.92965073,-86.49411863,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,40,NOT AVAILABLE,,,OPEN
-85.40447479,32.63852487,4725,1236801,EAST ALABAMA MEDICAL CENTER,OPELIKA,AL,36801,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,314,LEE,1081,USA,32.63852487,-85.40447479,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,314,NOT AVAILABLE,,,OPEN
-86.25452692,31.29195824,4726,5636467,MIZELL MEMORIAL HOSPITAL,OPP,AL,36467,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,99,COVINGTON,1039,USA,31.29195824,-86.25452692,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,99,NOT AVAILABLE,,,OPEN
-85.63208803,31.45157666,4727,836360,DALE MEDICAL CENTER,OZARK,AL,36360,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,89,DALE,1045,USA,31.45157666,-85.63208804,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,89,NOT AVAILABLE,,,OPEN
-86.2774691,33.60511077,4728,11635125,ST. VINCENT S ST.CLAIR,PELL CITY,AL,35125,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,40,ST. CLAIR,1115,USA,33.60511077,-86.2774691,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,40,NOT AVAILABLE,,,OPEN
-82.97663213,40.8153399,4729,13444820,BUCYRUS COMMUNITY HOSPITAL,BUCYRUS,OH,44820,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,CRAWFORD,39033,USA,40.8153399,-82.97663213,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-82.80225721,40.73090377,4730,7644833,GALION COMMUNITY HOSPITAL,GALION,OH,44833,NOT AVAILABLE,CRITICAL ACCESS,OPEN,50,CRAWFORD,39033,USA,40.73090377,-82.80225721,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,50,NOT AVAILABLE,,,OPEN
-81.53773649,41.44790385,4731,5744122,SOUTH POINTE HOSPITAL,WARRENSVILLE HEIGHTS,OH,44122,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,344,CUYAHOGA,39035,USA,41.44790385,-81.53773649,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,344,NOT AVAILABLE,,,OPEN
-81.43624788,41.51829993,4732,14144124,HILLCREST HOSPITAL,MAYFIELD HEIGHTS,OH,44124,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,500,CUYAHOGA,39035,USA,41.51829993,-81.43624788,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,500,LEVEL II,,,OPEN
-85.00888474,32.50801426,4733,6536867,JACK HUGHSTON MEMORIAL HOSPITAL,PHENIX CITY,AL,36867,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,70,RUSSELL,1113,USA,32.50801426,-85.00888474,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,70,NOT AVAILABLE,,,OPEN
-85.04640733,32.49884817,4734,8336867,REGIONAL REHABILITATION HOSPITAL,PHENIX CITY,AL,36867,NOT AVAILABLE,REHABILITATION,OPEN,48,RUSSELL,1113,USA,32.49884817,-85.04640733,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",48,NOT AVAILABLE,,,OPEN
-86.45225293,32.46389172,4735,7636067,PRATTVILLE BAPTIST HOSPITAL,PRATTVILLE,AL,36067,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,85,AUTAUGA,1001,USA,32.46389172,-86.45225293,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,85,NOT AVAILABLE,,,OPEN
-88.14732506,34.45810576,4736,10235582,RED BAY HOSPITAL,RED BAY,AL,35582,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,FRANKLIN,1059,USA,34.45810576,-88.14732506,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-87.71838607,34.51081812,4737,10535653,RUSSELLVILLE HOSPITAL,RUSSELLVILLE,AL,35653,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,100,FRANKLIN,1059,USA,34.51081812,-87.71838607,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,100,NOT AVAILABLE,,,OPEN
-86.0474908,34.66203793,4738,6135768,HIGHLANDS MEDICAL CENTER,SCOTTSBORO,AL,35768,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,170,JACKSON,1071,USA,34.66203793,-86.0474908,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,170,NOT AVAILABLE,,,OPEN
-87.05597305,32.42946521,4739,9936701,VAUGHAN REGIONAL MEDICAL CENTER-PARKWAY CAMPUS,SELMA,AL,36701,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,163,DALLAS,1047,USA,32.42946521,-87.05597305,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,163,NOT AVAILABLE,,,OPEN
-87.70026146,34.74595015,4740,6035660,HELEN KELLER MEMORIAL HOSPITAL,SHEFFIELD,AL,35660,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,166,COLBERT,1033,USA,34.74595015,-87.70026146,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,166,NOT AVAILABLE,,,OPEN
-81.82413912,41.45024464,4741,27844111,GRACE HOSPITAL AT FAIRVIEW,CLEVELAND,OH,44111,NOT AVAILABLE,LONG TERM CARE,OPEN,29,CUYAHOGA,39035,USA,41.45024464,-81.82413912,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",29,NOT AVAILABLE,,,OPEN
-85.94556625,31.78151565,4742,11736081,TROY REGIONAL MEDICAL CENTER,TROY,AL,36081,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,97,PIKE,1109,USA,31.78151565,-85.94556625,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,97,NOT AVAILABLE,,,OPEN
-86.25548758,33.16456023,4743,3435150,COOSA VALLEY MEDICAL CENTER,SYLACAUGA,AL,35150,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,163,TALLADEGA,1121,USA,33.16456023,-86.25548758,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,163,NOT AVAILABLE,,,OPEN
-81.79660558,41.48419071,4744,3544107,LAKEWOOD HOSPITAL,LAKEWOOD,OH,44107,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,263,CUYAHOGA,39035,USA,41.48419071,-81.79660558,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,263,NOT AVAILABLE,,,OPEN
-86.0907834,33.44027682,4745,3035161,CITIZENS BAPTIST MEDICAL CENTER,TALLADEGA,AL,35161,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,103,TALLADEGA,1121,USA,33.44027682,-86.0907834,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,103,NOT AVAILABLE,,,OPEN
-85.91224661,32.53390983,4746,3336078,COMMUNITY HOSPITAL,TALLASSEE,AL,36078,1225,GENERAL ACUTE CARE,OPEN,69,ELMORE,1051,USA,32.53390983,-85.91224661,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,69,NOT AVAILABLE,,,OPEN
-87.53815802,33.21630309,4747,2135401,BRYCE HOSPITAL,TUSCALOOSA,AL,35401,NOT AVAILABLE,PSYCHIATRIC,OPEN,268,TUSCALOOSA,1125,USA,33.21630309,-87.53815802,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",268,NOT AVAILABLE,,,OPEN
-87.52741947,33.20482053,4748,935401,DCH REGIONAL MEDICAL CENTER,TUSCALOOSA,AL,35401,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,583,TUSCALOOSA,1125,USA,33.20482053,-87.52741947,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,583,NOT AVAILABLE,,,OPEN
-81.82759271,41.37735749,4749,27944130,REGENCY HOSPITAL OF CLEVELAND WEST,MIDDLEBURG HEIGHTS,OH,44130,NOT AVAILABLE,LONG TERM CARE,OPEN,43,CUYAHOGA,39035,USA,41.37735749,-81.82759271,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",43,NOT AVAILABLE,,,OPEN
-87.53832842,33.21638621,4750,91235402,MARY S. HARPER GERIATRIC PSYCHIATRY CENTER,TUSCALOOSA,AL,35402,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,TUSCALOOSA,1125,USA,33.21638621,-87.53832842,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",96,NOT AVAILABLE,,,OPEN
-87.52636438,33.20517445,4751,90535401,"NOLAND HOSPITAL TUSCALOOSA, LLC",TUSCALOOSA,AL,35401,NOT AVAILABLE,LONG TERM CARE,OPEN,-999,TUSCALOOSA,1125,USA,33.20517445,-87.52636438,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",32,NOT AVAILABLE,,,OPEN
-87.51766471,33.2186744,4752,11435404,TAYLOR HARDIN SECURE MEDICAL FACILITY,TUSCALOOSA,AL,35404,NOT AVAILABLE,PSYCHIATRIC,OPEN,114,TUSCALOOSA,1125,USA,33.2186744,-87.51766471,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",114,NOT AVAILABLE,,,OPEN
-94.07103727,33.46528357,4753,52075503,PAM SPECIALTY HOSPITAL OF TEXARKANA NORTH,TEXARKANA,TX,75503,NOT AVAILABLE,LONG TERM CARE,OPEN,30,BOWIE,48037,USA,33.46528357,-94.07103727,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",30,NOT AVAILABLE,,,OPEN
-87.48831785,33.18993567,4754,4535401,VA MEDICAL CENTER - TUSCALOOSA,TUSCALOOSA,AL,35401,NOT AVAILABLE,MILITARY,OPEN,-999,TUSCALOOSA,1125,USA,33.18993567,-87.48831785,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-85.71214861,32.44521832,4755,1636083,CENTRAL ALABAMA VETERANS HEALTH CARE SYSTEM EAST CAMPUS,TUSKEGEE,AL,36083,NOT AVAILABLE,MILITARY,OPEN,-999,MACON,1087,USA,32.44521832,-85.71214861,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,-999,NOT AVAILABLE,,,OPEN
-85.71700933,32.14663511,4756,8236089,BULLOCK COUNTY HOSPITAL,UNION SPRINGS,AL,36089,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,54,BULLOCK,1011,USA,32.14663511,-85.71700933,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,54,NOT AVAILABLE,,,OPEN
-85.16870267,32.82459811,4757,5036854,EAMC - LANIER,VALLEY,AL,36854,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,115,CHAMBERS,1017,USA,32.82459811,-85.16870267,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,115,NOT AVAILABLE,,,OPEN
-85.48545247,33.31140422,4758,12136278,WEDOWEE HOSPITAL,WEDOWEE,AL,36278,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,RANDOLPH,1111,USA,33.31140422,-85.48545247,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-86.18639645,32.55226697,4759,4536092,ELMORE COMMUNITY HOSPITAL,WETUMPKA,AL,36092,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,69,ELMORE,1051,USA,32.55226697,-86.18639645,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,69,NOT AVAILABLE,,,OPEN
-87.82452473,33.93053767,4760,10035594,NORTHWEST MEDICAL CENTER,WINFIELD,AL,35594,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,71,MARION,1093,USA,33.93053767,-87.82452474,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,71,NOT AVAILABLE,,,OPEN
-88.29552376,32.49199422,4761,6236925,HILL HOSPITAL OF SUMTER COUNTY,YORK,AL,36925,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,33,SUMTER,1119,USA,32.49199422,-88.29552376,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,33,NOT AVAILABLE,,,OPEN
-75.34339418,40.15314348,4762,27719403,EINSTEIN MEDICAL CENTER MONTGOMERY,EAST NORRITON,PA,19403,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,170,MONTGOMERY,42091,USA,40.15314348,-75.34339418,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,170,NOT AVAILABLE,,,OPEN
-78.39575461,40.48849505,4763,14916602,JAMES E VAN ZANDT VA MEDICAL CENTER,ALTOONA,PA,16602,NOT AVAILABLE,MILITARY,OPEN,68,BLAIR,42013,USA,40.48849505,-78.39575461,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,68,NOT AVAILABLE,,,OPEN
-75.1841682,40.01182105,4764,27919129,HAVEN BEHAVIORAL HOSPITAL OF PHILADELPHIA,PHILADELPHIA,PA,19129,NOT AVAILABLE,PSYCHIATRIC,OPEN,-999,PHILADELPHIA,42101,USA,40.01182105,-75.1841682,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",-999,NOT AVAILABLE,,,OPEN
-76.81650079,40.28464761,4765,28017109,HELEN M SIMPSON REHABILITATION HOSPITAL,HARRISBURG,PA,17109,NOT AVAILABLE,REHABILITATION,OPEN,-999,DAUPHIN,42043,USA,40.28464761,-76.8165008,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",-999,NOT AVAILABLE,,,OPEN
-96.1063956,42.02553074,4766,6651040,BURGESS MEMORIAL HOSPITAL,ONAWA,IA,51040,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,MONONA,19133,USA,42.02553074,-96.1063956,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-95.21652246,41.01431708,4767,11851566,MONTGOMERY COUNTY MEMORIAL HOSPITAL,RED OAK,IA,51566,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,MONTGOMERY,19137,USA,41.01431708,-95.21652246,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,LEVEL IV,,,OPEN
-94.93783615,41.71535177,4768,8350025,AUDUBON COUNTY MEMORIAL HOSPITAL,AUDUBON,IA,50025,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,AUDUBON,19009,USA,41.71535177,-94.93783615,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-98.23685865,30.73305847,4769,9778611,SETON HIGHLAND LAKES,BURNET,TX,78611,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,BURNET,48053,USA,30.73305847,-98.23685865,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-109.0732833,44.52659524,4770,182414,WEST PARK HOSPITAL DISTRICT,CODY,WY,82414,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,PARK,56029,USA,44.52659524,-109.0732833,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,LEVEL III,,,OPEN
-108.3897296,44.82665579,4771,282431,NORTH BIG HORN HOSPITAL DISTRICT,LOVELL,WY,82431,NOT AVAILABLE,CRITICAL ACCESS,OPEN,15,BIG HORN,56003,USA,44.82665579,-108.3897296,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,15,LEVEL V,,,OPEN
-96.63235082,28.62030294,4772,43677979,MEMORIAL MEDICAL CENTER,PORT LAVACA,TX,77979,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,CALHOUN,48057,USA,28.62030294,-96.63235082,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,NOT AVAILABLE,,,OPEN
-108.199256,43.64801527,4773,382443,HOT SPRINGS COUNTY MEMORIAL HOSPITAL,THERMOPOLIS,WY,82443,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,HOT SPRINGS,56017,USA,43.64801527,-108.199256,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,LEVEL IV,,,OPEN
-109.2355009,41.58495115,4774,882902,MEMORIAL HOSPITAL OF SWEETWATER COUNTY,ROCK SPRINGS,WY,82902,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,99,SWEETWATER,56037,USA,41.58495115,-109.2355009,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,99,LEVEL III,,,OPEN
-81.60777993,41.48305675,4775,122244104,CLEVELAND CLINIC CHILDREN S HOSPITAL FOR REHAB,CLEVELAND,OH,44104,NOT AVAILABLE,CHILDREN,OPEN,52,CUYAHOGA,39035,USA,41.48305675,-81.60777993,622310,"CHILDREN S HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",52,NOT AVAILABLE,,,OPEN
-106.3088233,42.84807688,4776,982601,WYOMING MEDICAL CENTER,CASPER,WY,82601,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,191,NATRONA,56025,USA,42.84807688,-106.3088233,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,191,LEVEL II,,,OPEN
-104.8156267,41.1403626,4777,1082001,CHEYENNE REGIONAL MEDICAL CENTER,CHEYENNE,WY,82001,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,222,LARAMIE,56021,USA,41.1403626,-104.8156268,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,222,LEVEL II,,,OPEN
-108.7267754,42.82052642,4778,1182520,SAGEWEST LANDER,LANDER,WY,82520,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,89,FREMONT,56013,USA,42.82052642,-108.7267754,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,89,LEVEL III,,,OPEN
-105.5563126,41.31235565,4779,1282072,IVINSON MEMORIAL HOSPITAL,LARAMIE,WY,82072,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,99,ALBANY,56001,USA,41.31235565,-105.5563126,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,99,LEVEL I,,,OPEN
-108.4187232,43.03466095,4780,1382501,SAGEWEST HEALTH CARE,RIVERTON,WY,82501,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,159,FREMONT,56013,USA,43.03466095,-108.4187232,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,159,LEVEL IV,,,OPEN
-106.7064916,44.35080469,4781,1682834,JOHNSON COUNTY MEMORIAL HOSPITAL,BUFFALO,WY,82834,NOT AVAILABLE,CRITICAL ACCESS,OPEN,25,JOHNSON,56019,USA,44.35080469,-106.7064916,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25,LEVEL V,,,OPEN
-81.52228096,41.45039094,4782,28044122,HIGHLAND SPRINGS HOSPITAL,HIGHLAND HILLS,OH,44122,NOT AVAILABLE,PSYCHIATRIC,OPEN,72,CUYAHOGA,39035,USA,41.45039094,-81.52228096,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",72,NOT AVAILABLE,,,OPEN
-106.2938727,42.83476414,4783,1782609,WYOMING BEHAVIORAL HEALTH,CASPER,WY,82609,NOT AVAILABLE,PSYCHIATRIC,OPEN,85,NATRONA,56025,USA,42.83476414,-106.2938727,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",85,NOT AVAILABLE,,,OPEN
-81.60509543,41.50614205,4784,1744106,UNIVERSITY HOSPITALS OF CLEVELAND,CLEVELAND,OH,44106,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,1032,CUYAHOGA,39035,USA,41.50614205,-81.60509543,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,1032,NOT AVAILABLE,,,OPEN
-81.83207799,41.37099244,4785,4544130,SOUTHWEST GENERAL HEALTH CENTER,MIDDLEBURG HEIGHTS,OH,44130,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,362,CUYAHOGA,39035,USA,41.37099244,-81.83207799,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,362,LEVEL III,,,OPEN
